Gene_ID	DMSO_24h_rep1	DMSO_24h_rep2	GSK591_24h_rep1	GSK591_24h_rep2
RNY3P12	8	4	6	10
MARCHF5	7740	8198	7106	7891
LOC124902483	0	0	0	5
NHP2P1	32	19	22	12
EIF4A1P8	1	0	0	0
SDHCP2	0	0	0	0
LOC107984254	0	2	0	0
CPEB3	536	646	507	643
BTAF1	12495	12161	10746	11747
FGFBP3	125	118	109	137
SRP9P1	947	976	933	879
TNKS2	17227	16398	15706	17431
TNKS2-DT	23	16	13	1
LOC124902482	0	0	0	0
FAF2P1	0	2	2	0
LOC107984253	0	0	0	0
GAPDHP28	0	0	0	0
PPP1R3C	5	4	5	4
LOC105378433	0	0	0	0
RPS27P1	0	0	0	0
HECTD2	1654	1542	1557	1582
HECTD2-AS1	1	0	0	2
LOC124902480	0	0	1	6
PCGF5	12490	12639	11463	12423
NUDT9P1	2	11	3	12
LOC124902481	6	0	0	0
LOC105378429	0	0	0	0
DDX18P6	0	0	0	0
LINC00502	0	0	0	0
LOC105378430	0	0	0	0
LOC124902479	0	0	0	0
LOC107984252	0	0	0	0
XLOC_008559	0	0	0	0
RNU6-740P	0	0	0	0
ANKRD1	2	2	0	12
RPP30	2107	1798	2202	2361
HTR7	1777	1829	1615	1732
LOC124902478	134	117	153	142
LINC02653	1	6	1	0
LOC105378426	30	8	28	6
RN7SKP143	0	0	0	0
SNRPD2P1	0	0	0	0
LINC01375	0	0	0	0
LINC01374	0	0	0	0
MARK2P16	0	0	0	0
LINC00865	4	0	2	4
LOC105378424	0	0	0	0
MTND5P42	24	29	47	59
KIF20B	16025	14479	16337	14748
FLJ37201	68	69	68	79
PANK1-AS1	12	10	18	15
MIR107	3	2	4	5
PANK1	2229	2118	2206	2247
SLC16A12-AS1	0	0	0	0
SLC16A12	8	13	2	10
IFIT5	4848	4824	4650	4901
LOC107984251	161	156	176	189
IFIT1	225	262	258	246
IFIT1B	1	2	2	2
IFIT6P	0	0	0	0
LOC101926887	7	9	8	17
IFIT3	1321	1010	1314	1359
IFIT2	485	501	576	478
LOC105378419	3	5	2	6
LOC124902477	10	2	4	4
LIPA	9932	10661	9845	11149
CH25H	4	4	8	7
LOC105378418	0	0	0	0
LOC100289238	0	0	11	1
LOC124902552	1	2	2	5
MIR4679-1	0	0	0	0
MIR4679-2	0	0	0	0
LOC124902587	0	0	0	0
FAS-AS1	1	3	6	7
FAS	8024	7926	8248	9117
ACTA2	1950	2278	2007	2391
ACTA2-AS1	39	63	47	115
STAMBPL1	2827	2891	2666	2967
LOC124902551	25	6	7	26
PTCD2P2	0	0	0	0
ANKRD22	295	282	282	244
LIPM	0	0	0	0
RCBTB2P1	0	0	2	0
LIPN	0	0	0	0
KRT8P38	0	0	0	0
LIPK	0	2	6	0
NAPGP1	0	0	0	0
LIPF	0	0	0	0
RPL7P34	0	0	0	0
LIPJ	0	1	0	0
VN1R55P	0	0	0	0
RNLS	0	0	0	0
LOC101929727	10	2	8	10
LOC105378416	0	0	0	0
LOC105378415	0	0	0	0
LOC105378414	2	0	5	3
LOC124902476	8	11	5	10
PAPSS2	468	368	451	420
RPS26P38	0	0	0	0
LOC105378412	0	0	0	0
MINPP1	4004	3636	3896	3749
MIR4678	0	0	0	0
LOC112268064	20	30	25	23
LOC112268063	90	67	91	87
FAM245A	0	0	0	0
CTSLP1	0	0	0	0
NPAP1P3	0	0	0	2
NUTM2D	67	72	37	66
LINC00863	438	434	441	488
NUTM2A-AS1	1209	1065	1056	1182
NUTM2A	29	29	14	28
LOC105378410	31	35	25	54
LOC124902475	9	6	6	12
RN7SL733P	0	0	0	0
SHLD2	12012	11305	11739	11861
GLUD1	47542	44561	45568	47391
RNU6-529P	20	26	14	20
FAM25A	3	0	0	2
BMS1P3	0	0	0	0
LOC124902474	46	54	51	80
AGAP11	170	136	167	120
ADIRF	1264	1106	1244	1170
ADIRF-AS1	473	468	444	496
SNCG	3303	3802	3236	3941
MMRN2	260	315	251	396
RNU1-19P	11	6	11	6
RPAP2P1	0	0	0	0
BMPR1A	8971	9035	8193	9116
LDB3	16	30	13	14
LOC105378409	0	0	0	0
OPN4	0	0	0	0
RPL7AP8	0	0	0	0
LOC105378406	0	0	0	0
LOC105378407	0	0	0	0
LOC105378408	1	1	5	9
RNU6-780P	0	0	0	0
WAPL	16351	15898	14824	16835
LOC124902473	0	0	0	2
MIR346	0	0	0	0
RNA5SP322	0	0	0	0
RN7SKP238	0	0	0	0
GRID1	2	8	0	2
GRID1-AS1	1	2	4	4
RNU6-325P	0	0	0	0
LOC105378404	0	0	0	0
LINC01520	0	0	0	0
LOC101929662	0	0	0	0
LINC02647	0	0	0	0
LOC105378403	0	0	0	0
LOC105378402	0	0	0	0
LINC01519	0	0	0	0
LOC105378401	0	0	0	0
LOC107984249	0	0	0	0
LOC105378400	0	0	0	1
LOC124902550	1	0	0	4
RPS3AP5	116	78	58	40
CACYBPP1	0	0	0	0
TNPO1P1	28	27	23	28
RPL12P29	0	0	0	0
CCSER2	9862	9818	8918	10020
LINC00858	0	0	0	0
RGR	0	0	0	0
LRIT1	0	0	0	0
LRIT2	0	0	0	0
CDHR1	0	0	2	2
C10orf99	0	0	0	0
CERNA2	0	0	0	0
GHITM	36551	34154	36034	36571
HMGN2P8	0	0	0	0
RNU1-65P	0	0	0	0
LOC105378399	0	0	0	0
LOC105378398	0	0	0	0
LOC107984181	0	0	0	2
RNU6-129P	0	0	0	0
LINC02650	0	0	0	0
LOC105378396	0	0	0	0
LOC105378393	0	0	0	0
LOC105378394	0	0	0	0
MARK2P15	0	0	0	0
LOC105378392	0	0	0	0
LOC107984187	0	0	0	0
RNU6-478P	0	0	0	0
RNU6-441P	0	0	0	0
NRG3-AS1	0	0	0	0
LOC124902472	1	1	0	1
NRG3	0	0	0	0
LOC124902549	0	0	0	0
LOC105378390	0	0	0	0
RPA2P2	0	0	0	0
WARS2P1	0	0	0	0
FARSBP1	0	0	0	0
RPS7P9	0	0	0	0
LINC02655	0	0	0	0
LOC105378387	0	0	0	0
SH2D4B	7	3	5	24
TSPAN14-AS1	35	44	17	41
LOC124902471	643	776	752	1125
TSPAN14	16543	17885	16327	20026
PRXL2A	1260	1009	1309	1022
DYDC2	0	0	0	0
DYDC1	0	0	0	0
ZNF519P1	0	0	0	0
MAT1A	193	197	170	195
LOC100130698	0	2	0	2
EIF5AP4	1615	1680	1547	2035
LOC124902470	16	10	11	1
RPS12P2	0	0	0	0
LINC00857	612	663	642	631
ANXA11	19310	17105	18345	19485
PLAC9	6	6	12	6
RPL22P18	0	0	0	0
TMEM254	1642	1575	1485	1482
TMEM254-AS1	32	35	36	40
C1DP4	0	2	0	0
C1DP2	0	0	0	0
C1DP3	0	0	0	0
DPY19L2P5	0	0	0	0
ZNRF2P3	2	2	2	0
SFTPD	100	38	102	55
MBL1P	1	2	1	3
BMS1P21	3	0	0	2
PGGT1BP2	1	0	0	2
CTSLP6	1	0	0	0
NPAP1P2	1	4	0	0
LOC100421010	0	0	0	0
NUTM2E	83	81	39	63
LOC642361	115	109	128	83
NUTM2B	39	33	36	29
NUTM2B-AS1	1604	1574	1701	1730
BEND3P3	0	8	2	6
LOC124900288	134	113	124	160
LINC02679	8	13	14	16
SFTPA1	0	0	0	0
LOC124902469	0	0	0	0
SFTPA3P	0	2	0	1
MBL3P	0	2	0	2
SFTPA2	0	0	2	0
RPS12P18	0	0	0	0
EIF5AL1	2007	2045	2064	2210
LOC729815	0	0	0	0
TPRX1P1	0	0	0	0
LOC105378383	2	7	4	6
ZCCHC24	1515	1204	1224	1430
PPIF	15607	16093	15067	16631
ZMIZ1	11290	9832	9854	10641
LOC112268062	2	2	0	6
ZMIZ1-AS1	73	72	49	89
LOC105378379	0	0	0	2
LOC107984246	0	0	0	0
LOC105378378	0	0	0	0
LOC107984245	0	0	0	0
LOC124902568	0	0	0	0
LOC124902468	0	0	0	2
LINC00595	0	0	1	2
LINC00856	0	4	0	0
LOC124902467	0	6	0	0
LOC105378375	0	0	0	0
GNAI2P2	0	0	0	0
RPS24	65291	59295	71689	61363
POLR3A	8888	8773	8990	10063
H2AZP5	0	0	0	0
DLG5-AS1	89	102	76	105
RN7SL284P	22	28	20	44
LOC101929347	4	1	6	0
DLG5	67414	66442	64243	75212
IMPDH1P5	959	1039	923	1120
RNU6-1266P	82	68	77	59
RBBP6P1	0	1	3	0
LOC399783	7	4	9	6
LOC105378372	3	3	4	13
LOC124902465	0	0	0	0
RNA5SP321	0	0	0	0
LOC124902464	1	4	2	11
COX6CP15	0	0	0	0
KCNMA1-AS3	0	0	0	0
KCNMA1-AS2	0	0	0	0
LOC124902466	0	0	0	0
KCNMA1-AS1	0	1	0	0
KCNMA1	6	26	7	12
ATP5MC1P8	0	0	0	0
LOC112268057	0	0	0	0
LOC124902462	0	0	0	0
RNU6-673P	0	0	0	0
RN7SL518P	0	0	0	0
LOC124902463	0	0	0	0
LOC105378367	0	0	0	0
MIR606	0	0	0	0
LRMDA	9	2	0	8
LOC107984293	4	0	0	0
LOC101929234	29	17	11	12
ZNF503-AS2	216	117	134	146
LOC124902461	0	5	2	0
SPA17P1	4	2	0	6
ZNF503-AS1	4	0	0	6
ZNF503	2075	1954	1968	2043
HMGA1P5	0	0	0	0
RPL39P25	0	0	0	0
COMTD1	1976	2199	1962	2308
VDAC2	22039	22398	22345	23484
RPS26P42	2	13	10	7
LOC124902460	0	0	0	0
SAMD8	12304	12231	11707	12528
DUSP13	21	27	17	27
PPIAP13	1	0	0	0
LOC124902459	2	8	4	4
FAM32CP	0	0	0	0
POLR3DP1	8	40	25	27
NDUFA8P1	0	0	0	0
LOC124902457	218	212	206	157
MRPL35P3	19	3	14	6
LOC102723439	0	0	0	1
RAB5CP1	0	0	0	0
RPSAP6	19	19	28	23
TIMM9P1	0	0	0	0
LOC124902456	701	732	735	840
ADK	9141	9692	9349	9858
AP3M1	11906	11267	11426	11667
LOC124902458	40	94	44	68
LOC124902455	193	199	146	201
VCL	35491	36712	35010	40071
C10orf55	80	77	62	68
PLAU	3317	3060	2980	3599
LOC124902454	9	5	2	8
CAMK2G	3310	3319	3219	3893
NDST2	3061	3045	2958	3499
ZSWIM8-AS1	233	198	197	248
ZSWIM8	7103	6450	6144	7457
CHCHD1	2617	2278	2395	2449
LOC107984243	121	80	111	113
FUT11	3941	3748	4010	4094
SEC24C	20076	20157	19604	22334
LOC124902453	246	195	262	198
DUSP8P5	498	509	514	545
GLUD1P3	201	168	179	242
RNA5SP320	0	0	0	0
BMS1P4	103	87	97	89
AGAP5	46	76	67	57
BMS1P4-AGAP5	203	144	185	198
SYNPO2L-AS1	0	0	0	0
SYNPO2L	8	4	3	2
MYOZ1	0	0	2	0
RPS26P41	0	0	0	0
RNU6-883P	2	1	5	0
USP54	3740	3198	3214	3317
PPP3CB-AS1	287	203	151	208
PPP3CB	8160	8467	7259	8705
MSS51	354	358	389	434
RPL26P6	24	24	26	23
ANXA7	13693	13122	12548	13747
LOC124902577	0	2	0	0
RNU6-833P	0	0	0	0
CFAP70	399	283	389	392
MRPS16	14761	14524	13125	14826
DNAJC9-AS1	127	121	122	107
DNAJC9	7171	7517	6848	7561
EIF4A2P2	41	6	24	25
LOC105378358	0	0	3	0
FAM149B1	2100	1850	1813	1939
LOC124902452	4	0	0	0
ECD	5254	4641	4972	5493
SNORA11F	40	30	43	36
NUDT13	101	113	142	99
P4HA1	9043	7802	8703	7680
RPL17P50	85	47	65	63
LOC124902451	0	0	0	0
PLA2G12B	0	0	0	0
NPM1P24	36	35	49	50
OIT3	2	1	2	3
LOC124902450	123	157	153	154
MIR4676	0	0	3	0
MCU	4308	4269	4156	4624
HMGN2P34	0	0	0	0
RN7SL840P	0	0	0	0
SNX19P4	0	0	0	0
RNU6-805P	0	0	0	0
MICU1	3832	4020	3606	3949
DNAJB12	10250	10286	8887	10843
DDIT4	111372	121197	125038	130491
LOC124902449	83	85	80	46
ANAPC16	9019	9247	7827	8593
RPL15P14	1	0	0	3
LOC124902572	0	0	0	0
ASCC1	4453	4314	4069	4507
SPOCK2	64	89	33	99
LOC124902448	0	2	0	2
CHST3	9945	9964	8601	11000
LOC124902447	2	5	0	0
RNU7-38P	5	9	2	4
PSAP	65652	61899	63232	65301
LOC124902446	63	108	61	79
MIR7152	0	0	0	0
VSIR	4672	5717	4933	6877
C10orf105	0	6	6	7
LOC105378355	0	0	0	0
CDH23-AS1	0	0	0	0
LOC105378356	0	0	0	0
CDH23	8	12	5	12
LOC105378353	0	0	0	0
LOC124902574	4	6	0	4
SLC29A3	401	357	299	368
LOC124902445	0	0	4	0
LOC112268061	1571	2204	1415	2095
UNC5B-AS1	10	16	19	24
UNC5B	12201	13290	8038	11825
LOC105378351	0	0	0	0
LOC105378350	0	0	0	0
LINC02622	0	0	0	0
PCBD1	4566	4417	4264	4543
SGPL1	16789	16857	14151	16902
RPS26P40	0	0	1	0
TBATA	2	8	1	14
ADAMTS14	61	56	87	61
PRF1	0	2	2	0
YY1P1	0	0	0	0
PALD1	46	35	42	66
NODAL	0	0	0	0
EIF4EBP2	17727	16010	17444	16736
CEP57L1P1	45	45	40	37
LRRC20	833	915	738	790
NPFFR1	0	1	0	2
PPA1	28505	26920	28377	29764
RPS25P9	39	24	18	30
CALM2P2	14	11	28	21
SAR1A	15803	15456	15487	16066
TYSND1	5932	6499	5141	6724
AIFM2	3210	3898	3362	3905
MACROH2A2	2541	2616	2396	2597
LINC02636	5	4	2	0
LOC107984242	0	0	0	0
LOC105378347	0	0	0	0
COL13A1	168	250	195	271
LOC124902444	0	0	0	0
RPL5P26	0	0	0	0
LINC02651	0	0	0	0
FAM241B	376	428	333	538
MTND1P20	0	0	0	0
MTND2P15	0	0	0	0
MTCO1P23	0	0	0	1
MTCO2P23	0	0	0	0
MTATP6P23	0	0	0	0
LOC101929021	0	0	0	0
NEUROG3	0	0	0	0
LOC105378345	0	0	0	0
TMEM256P1	0	0	0	0
TSPAN15	305	360	275	406
ATP5MC1P7	0	0	0	0
TACR2	1	0	0	0
RPS15AP28	0	0	0	0
HK1	45886	45748	44019	51134
HKDC1	255	217	177	249
LOC101928994	22	29	21	12
SUPV3L1	7277	7199	6792	7627
RPS12P17	0	2	0	1
VPS26A	11354	10329	10596	10673
SRGN	2296	2366	2564	2616
LOC105378342	0	0	0	0
ACTBP14	2	1	6	0
MED28P1	15	24	13	32
KIFBP	5915	5856	5825	6370
DDX21	93038	85753	88993	90432
RNU6-571P	0	0	0	0
DDX50	8186	8293	8400	8887
RNU6-697P	0	0	0	4
STOX1	85	60	78	69
SNORD98	44	25	33	41
CCAR1	14044	12980	13361	13219
LOC124902592	0	0	0	0
RPS3AP37	0	6	2	3
COX20P1	187	165	177	127
TET1	332	325	337	429
TMEM14DP	6	10	21	9
RPL26P27	0	0	0	0
SLC25A16	1808	1805	1786	2124
RNA5SP319	0	0	0	0
RPL26P29	0	0	0	0
DNA2	2928	3040	2989	3227
RUFY2	3224	3098	2922	3149
HNRNPH3	17403	13357	18305	15382
PBLD	188	184	173	180
KRT19P4	0	0	0	0
LINC02640	0	0	0	0
ATOH7	14	8	10	14
LOC124902593	0	0	0	0
LOC124902443	0	0	0	0
RN7SKP202	0	2	0	0
LOC107984240	0	0	0	0
MYPN	201	395	265	365
LOC124902442	0	0	0	0
POU5F1P5	35	15	47	35
RN7SL220P	15	6	21	15
RPS3AP38	66	81	58	59
HERC4	15668	14376	15875	15515
SIRT1	4624	4485	4255	4729
RPL12P8	12	6	14	10
RNU6-523P	0	0	0	0
DNAJC19P1	0	0	0	0
RN7SL394P	2	0	2	0
RNU6-1250P	0	0	0	0
DNAJC12	123	155	114	137
RPL21P92	0	0	0	0
TRS-TGA1-1	0	0	0	0
AKR1B10P1	2	3	7	1
MIR7151	0	0	0	0
RPL7AP51	0	0	0	0
LRRTM3	0	0	0	0
LOC101928961	0	0	0	0
LOC124902584	0	0	0	0
LOC124902441	0	0	0	0
LOC124902440	0	0	0	0
LOC105378340	0	0	0	0
CTNNA3	5	6	6	8
LOC105378339	0	0	0	0
LOC105378337	0	0	0	0
LOC100421870	0	0	0	0
MYL6P3	0	0	0	0
NEK4P3	0	0	0	0
LOC102724863	0	0	0	0
LINC02671	0	0	0	0
ANXA2P3	0	0	1	1
LOC105378336	0	0	0	0
CYP2C61P	0	0	0	0
LOC107984239	0	0	0	0
RPL17P35	0	0	0	0
LOC105378335	0	0	0	0
DBF4P1	5	1	6	1
LOC105378333	0	0	0	0
LOC100420828	0	0	0	0
RPL7AP50	31	28	58	33
LOC124902439	0	0	0	0
LOC101928859	0	0	0	0
LOC124902438	0	4	1	0
LOC101929846	2	0	2	2
LOC107984238	0	2	0	0
MRPL35P2	0	0	0	0
LOC105378329	0	0	0	0
REEP3	27944	29005	28049	30460
JMJD1C-AS1	18	25	16	26
JMJD1C-AS2	0	0	0	0
PRELID1P3	0	0	0	0
MIR1296	14	11	4	8
LOC124900287	236	205	301	277
TATDN1P1	34	6	9	3
JMJD1C	16235	15602	16586	17189
NRBF2	2555	2360	2218	2472
LOC105378328	0	0	0	0
RNU6-543P	0	0	0	0
LOC107984012	0	0	0	0
EGR2	38	38	38	38
ADO	5164	5348	4711	5293
LOC124902437	9	2	2	3
ALDH7A1P4	0	0	0	0
LOC124902436	0	0	0	0
LOC105378327	0	0	0	0
ZNF365	49	59	24	43
RN7SL591P	0	0	0	0
LOC283045	0	2	0	0
RTKN2	831	951	730	911
LOC124902435	2	0	0	0
ARID5B	6387	4148	6286	4603
LINC02625	0	0	0	0
CABCOCO1	0	0	0	3
LOC124902535	0	0	0	0
LOC124902548	0	0	0	0
TMEM26-AS1	0	0	0	0
TMEM26	0	0	0	0
LOC124900292	0	0	0	0
LOC105378323	0	0	4	0
LOC124902434	0	0	0	0
LINC00845	0	0	0	0
LOC124902433	0	0	0	0
LOC107984236	1	0	0	10
LOC124902431	0	0	2	0
RNU2-72P	0	0	0	0
LOC124902432	0	0	0	0
RHOBTB1	629	615	570	636
CDK1	12591	12970	12949	13854
ANK3-DT	1	2	8	4
ARL4AP1	0	0	0	0
LOC124902430	46	24	50	40
ANK3	3840	4119	3498	4333
LINC01553	0	0	0	0
CCDC6	21639	19553	19597	20051
MRLN	0	2	2	0
SLC16A9	557	605	459	574
LOC105378319	0	0	0	0
LOC105378318	0	0	0	0
MRPL50P4	1	0	0	0
LOC107984235	0	0	0	0
LOC124902428	0	0	0	0
LOC102724778	0	0	0	0
LOC124902429	0	0	0	0
FAM13C	2	0	0	0
CCEPR	0	0	0	1
PHYHIPL	0	2	0	0
TRAF6P1	1	0	1	0
RPLP1P10	0	0	0	0
LOC102724768	0	0	0	1
LINC00844	0	0	2	2
RN7SKP196	0	0	0	0
FAM133CP	45	45	48	42
BICC1	4286	3779	4382	3974
LOC124902427	0	2	0	4
LOC105378316	2	0	0	1
TFAM	14281	13912	13802	14647
UBE2D1	4164	3605	4182	3935
LOC112268068	0	2	0	0
CISD1	4626	4641	4692	4999
LOC124902578	0	0	3	6
TPT1P10	30	30	21	22
IPMK	2852	2856	2915	2957
MRPS35P3	0	0	0	0
LOC124902547	0	0	0	0
LOC105378314	0	0	0	0
LOC105378313	0	0	0	0
MIR3924	0	0	0	0
LOC124900300	0	0	0	0
LOC124902546	36	17	25	4
ZWINT	5271	5236	5547	6058
LOC100419872	0	0	0	0
GAPDHP21	1	0	0	0
MTRNR2L5	0	0	0	0
LOC124902580	0	0	0	0
MIR548F1	0	0	0	0
NEFMP1	0	0	0	0
LOC105378311	0	0	0	0
RNU6-687P	0	0	0	0
PCDH15	8	16	9	10
RNA5SP318	0	0	0	0
LOC105378310	0	0	0	0
SNRPEP8	0	0	0	0
LOC105378308	0	0	0	0
LOC105378307	0	0	0	0
LOC105378306	0	0	0	0
MBL2	0	0	0	0
LOC105378305	0	0	0	0
LOC124902426	0	3	5	1
LNCAROD	619	877	568	833
THAP12P3	1	2	0	1
RPL31P44	0	1	0	0
DKK1	3329	3791	3806	4326
PRKG1-AS1	32	56	40	44
LOC124902425	13	12	7	12
CSTF2T	4019	3641	3711	3984
RSU1P3	0	0	0	0
MIR605	0	0	0	0
LOC102724719	0	0	0	0
PRKG1	28	14	17	27
MIX23P2	0	0	0	0
A1CF	0	0	0	0
ASAH2B	1830	1752	1613	1695
PGGT1BP1	0	1	2	0
CTSLP4	0	0	0	0
NPAP1P1	0	0	0	0
LOC100421009	0	0	0	0
NUTM2HP	3	0	0	2
LOC105378302	0	0	0	0
BEND3P1	6	14	6	4
SHQ1P1	0	0	0	0
SGMS1-AS1	178	175	131	134
RNU7-107P	1	0	2	2
LOC124902424	0	0	0	0
SGMS1	9487	7915	8583	8535
DYNC1I2P1	901	746	846	750
ASAH2	248	274	228	296
SLC9A3P1	0	0	0	0
WASHC2A	5557	4766	5828	5586
SLC9A3P3	2	0	0	4
FAM21EP	51	35	40	35
AGAP6	134	130	150	198
RNA5SP317	0	0	2	2
SNORA74C-2	32	33	26	43
TIMM23B	628	639	642	714
TIMM23B-AGAP6	113	70	59	63
RPL35AP24	0	0	0	0
PARG	5588	5790	5978	6397
RPL21P89	0	0	0	0
MAPK6P6	2	1	0	0
OGDHL	24	52	36	48
C10orf53	0	0	0	0
SLC18A3	0	0	0	0
CHAT	0	0	0	0
HMGB1P50	0	0	0	0
PGBD3	10	3	9	3
HSPD1P17	0	0	0	0
ERCC6	7821	9154	7847	9257
DRGX	4	12	6	4
C10orf71	0	0	0	0
C10orf71-AS1	0	0	1	0
TMEM273	0	0	2	0
FAM170B	0	0	0	0
FAM170B-AS1	0	0	0	0
LOC124902545	0	0	0	0
VSTM4	0	0	0	0
MIR4294	0	0	0	0
LOC105378298	0	0	0	0
LRRC18	0	0	0	0
LOC105378299	0	0	0	0
RPL13AP19	0	0	0	0
WDFY4	3	16	15	28
ARHGAP22-IT1	5	13	3	4
ARHGAP22	841	1023	778	956
MAPK8	5379	5645	5359	5788
RPS6P14	0	0	0	0
FRMPD2	132	106	104	122
PTPN20CP	0	2	7	4
LOC124902423	0	0	0	2
LOC124902422	0	0	1	1
LOC102724603	0	0	0	0
LOC107984289	264	251	368	268
RN7SL453P	0	0	0	0
SHLD2P3	689	552	836	711
LINC02675	0	0	0	1
CTSLP2	0	0	0	0
DUSP8P1	0	0	0	0
GLUD1P6	0	0	2	0
BMS1P2	443	390	348	442
RNA5SP312	0	0	0	0
LOC124902421	377	352	399	467
AGAP9	39	33	35	53
BMS1P2-AGAP9	29	33	23	29
FAM25G	3	0	2	0
LOC124902420	1	0	0	0
LINC03029	0	0	0	0
LOC107001062	2	2	0	1
ZNF488	130	166	159	220
RBP3	0	0	0	0
GDF2	0	0	0	0
GDF10	0	0	0	0
LOC105378291	0	0	0	0
PTPN20	8	16	7	2
FRMPD2B	36	38	26	30
LOC100420617	12	24	28	16
AGAP13P	60	73	78	90
RNA5SP311	0	0	0	0
BMS1P1	680	616	671	657
DUSP8P2	22	15	44	27
GLUD1P2	18	7	6	15
CTSLP3	0	0	0	0
FAM245B	0	0	0	0
LOC101927584	0	0	0	0
RN7SL248P	0	0	0	0
RHEBP1	367	323	434	415
LINC02637	0	0	0	0
SHLD2P1	332	322	310	375
LOC105378289	0	3	0	3
SYT15-AS1	165	111	92	73
SYT15	13	18	10	15
GPRIN2	95	76	78	96
LOC124902419	0	6	4	2
NPY4R	16	32	16	16
HNRNPA1P33	7	8	4	13
LINC00842	86	65	69	87
ANXA8L1	2099	1517	2237	2268
FAM25BP	0	0	0	0
AGAP14P	8	8	17	15
ANTXRL	30	35	15	23
LOC105378577	2	0	0	2
AHCYP1	0	0	0	0
ANTXRLP1	2	0	2	4
LOC124902418	9	2	7	11
AGAP7P	23	31	42	35
RPL23AP61	0	0	0	0
MSMB	2	4	0	0
LOC105378287	0	2	0	0
NCOA4	24592	22419	23641	24790
SNORA74C-1	17	30	30	31
TIMM23	9050	9382	9333	10011
RPL35AP23	0	0	0	0
RNA5SP310	0	0	0	0
PARGP1	206	174	187	218
AGAP4	113	126	118	147
PARGP1-AGAP4	0	0	0	0
FAM25E	3	10	0	3
WASHC2C	4407	3913	4558	4639
LOC107984227	30	22	24	29
FAM21FP	23	29	26	28
AGAP10P	15	15	13	20
ZFAND4	1056	1099	902	951
LOC105378286	0	0	0	0
MIR3156-1	0	0	0	0
ANKRD30BP3	0	0	0	0
ANKRD54P1	2	0	0	0
CUBNP3	0	0	0	0
RSU1P2	2	0	0	0
RPS19P7	0	0	0	0
CEP164P1	0	0	0	0
DUXAP4	2	0	0	0
ZNF22	1195	1212	1163	1382
LOC124902530	20	19	17	15
ZNF22-AS1	88	73	34	38
DEPP1	530	292	661	264
LOC105378281	11	4	21	13
RASSF4	105	83	94	83
TMEM72	0	0	0	0
TMEM72-AS1	0	0	2	2
EIF2AP4	0	0	0	0
LOC124902534	0	0	0	0
LOC124902533	0	0	0	0
RPL9P21	1	0	1	0
LOC107984179	0	0	0	0
CXCL12	0	0	0	0
LOC124902544	0	0	0	1
LINC02881	0	0	0	0
LOC124902543	0	0	0	0
LINC00841	0	0	0	0
LINC02659	0	0	0	0
LINC00840	0	0	0	0
LINC00619	0	0	0	0
HNRNPA3P1	7	10	10	10
LOC105378275	0	0	0	0
LINC02658	0	0	0	0
ELOCP30	0	0	0	0
UQCRHP3	0	0	0	0
SPRING1P1	0	0	0	0
LOC124902417	0	0	0	0
ZNF32-AS2	2	6	4	4
ZNF32-AS1	0	0	0	0
ZNF32	144	128	128	108
RPL21P88	0	2	0	1
LOC124902416	0	0	0	0
ZNF32-AS3	4	0	0	6
ZNF485	314	234	355	349
CAP1P2	138	145	122	158
LOC107984165	0	0	0	0
ZNF239	1591	1411	1671	1665
LOC100130881	2	0	0	0
RNU7-193P	3	1	2	4
ZNF487	179	176	195	214
LOC124902415	76	65	75	66
SNORD3J	0	1	1	0
HNRNPF	44345	42177	42426	43613
FXYD4	0	2	0	0
LOC107984226	2	0	0	0
RNU6ATAC11P	0	0	0	0
LOC124902414	0	0	0	0
LINC02633	0	0	0	0
LOC105378271	0	0	0	0
LOC107984225	0	0	0	0
RASGEF1A	0	4	2	2
CSGALNACT2	4264	4519	3947	4859
CSGALNACT2-DT	28	51	61	80
RET	0	196	0	4
MIR5100	0	0	0	0
LINC01264	0	0	0	0
LINC02623	0	0	0	0
RNU6-885P	0	0	0	0
LOC124902575	0	0	0	0
BMS1	17780	16628	19135	18785
LOC105378269	0	0	0	0
LOC283028	2	0	0	0
DUXAP3	0	0	0	0
RSU1P1	0	0	0	0
LINC02632	0	0	0	0
CUBNP1	0	0	0	0
LINC01518	2	9	2	2
VN1R54P	0	0	0	0
LOC105378268	22	22	14	10
RNU6-1170P	0	0	0	0
ZNF33B	3424	2791	3079	2690
EIF3LP2	17	16	17	25
FXYD6P1	0	0	0	0
ZNF37BP	5045	4654	4821	4916
LINC00839	2	0	0	0
CCNYL2	0	0	1	0
LOC441666	0	0	0	0
PLD5P1	1	1	0	2
CCNYL4	3	2	6	1
LOC105376500	0	0	0	0
ZNF37A	10412	9963	9546	9962
FXYD6P2	0	0	0	0
EIF3LP3	12	15	8	11
RNU6-795P	0	0	0	0
ZNF33A	6674	5804	6333	6473
ZNF25-DT	0	0	0	0
ZNF25	1525	1506	1281	1799
ZNF37CP	2	6	0	0
LOC124902413	0	0	0	0
TLK2P2	36	57	33	47
ZNF33BP1	0	2	0	7
ZNF248	1556	1318	1420	1474
LOC105376498	0	0	0	0
LOC102724533	0	0	0	0
LOC124902599	0	0	0	0
MTRNR2L7	0	0	0	0
MTND1P18	0	0	0	0
TACC1P1	0	0	0	0
LOC124902529	0	0	0	0
LOC105376497	0	0	0	0
LOC107984223	0	0	0	0
LOC107984175	0	0	0	0
VN1R53P	0	0	0	0
TMEM161BP1	0	0	0	0
