Gene_ID	DMSO_rep1	DMSO_rep2	GSK_rep1	GSK_rep2
NRAP	0	0	0	0
HABP2	0	0	0	0
LOC124902504	0	0	0	0
PPIAP39	0	0	0	0
LOC107984270	0	0	0	0
RNU7-165P	0	0	0	0
LOC105378490	2	1	0	0
SNORA87	30	34	14	21
RPS15AP30	26	12	18	10
LOC124902502	16	39	11	24
TCF7L2	3076	3000	2073	2668
LINC02935	7	3	18	3
LOC103344931	1704	1639	1301	1402
MIR4295	0	0	0	0
LOC124902503	671	570	353	392
VTI1A	3911	4503	3916	4446
ZDHHC6	3319	3751	6071	5959
ACSL5	4280	5658	3104	4068
GUCY2GP	47	40	4	9
MIR6715B	2	0	0	2
MIR6715A	0	0	0	0
TECTB	0	0	0	0
GPAM	6023	5984	5467	5844
LOC107984268	2	0	4	0
LOC124902501	0	0	0	0
RPS6P15	0	0	0	0
LOC105378485	0	0	0	1
LOC105378484	0	0	0	0
BTBD7P2	0	0	0	0
HEAT2	0	0	0	0
LOC724065	0	2	0	0
ADRA2A	0	0	12	2
MIR548E	3	5	6	3
RPL13AP6	5	9	6	1
SHOC2	6611	6110	5447	5723
BBIP1	951	895	501	545
MIR4680	0	0	0	0
PDCD4	9498	14200	10245	14523
PDCD4-AS1	36	76	64	97
LOC124902500	0	2	0	0
LOC124902499	10	5	0	4
RNA5SP327	0	0	0	0
RN7SKP288	0	0	0	0
LOC124902498	0	0	0	0
RBM20	24	38	30	16
LOC124902586	5	16	13	3
SMC3	5118	6430	4335	6207
LOC105378483	0	0	2	4
RPL7P35	0	0	0	0
DUSP5	1366	1303	4102	4890
DUSP5-DT	15	17	53	70
HMGB3P5	0	0	0	2
LOC105378482	5	4	15	27
SMNDC1	4108	4179	6237	5817
LOC105378480	0	2	4	8
MXI1	4348	5167	4043	4646
LOC105378479	0	0	2	0
SNRPGP12	0	0	0	0
ADD3	8142	10206	6631	8859
ADD3-AS1	43	72	44	58
RNU4-5P	11	18	2	6
XPNPEP1	9475	10486	6988	8877
RPL21P91	0	0	0	0
XIAPP1	16	3	5	5
BTF3P15	0	0	0	0
PHB2P1	0	0	0	0
LOC107984182	0	0	0	0
RNU6-839P	0	0	0	0
RNU5B-6P	0	0	0	0
RN7SKP278	0	0	0	0
MAPKAPK5P1	0	0	0	0
LINC02661	0	0	0	0
LOC105378477	0	0	0	0
PTGES3P5	0	0	0	0
LOC105378476	0	0	0	0
LINC01435	0	0	0	0
LOC101927573	0	0	0	0
RNA5SP326	0	0	0	0
LOC105378474	0	0	0	0
LOC105378475	0	0	0	0
RNA5SP325	0	0	0	0
LOC105378473	6	0	2	7
SORCS1	24	26	24	34
LOC105378472	0	0	0	0
RPL23AP59	0	0	0	0
LOC102724439	0	0	0	0
LINC02624	0	0	0	0
LOC105378469	0	0	0	0
LOC124902553	0	0	0	0
LOC105378468	0	0	0	0
YWHAZP5	14	31	9	14
PPIAP38	0	0	0	0
LINC02627	0	0	0	0
LOC107984266	0	0	0	0
RNU6-463P	0	0	0	0
LOC105378467	0	0	0	0
LOC105378466	0	0	0	0
LOC105378465	0	0	0	0
SORCS3-AS1	0	0	0	0
SORCS3	0	0	5	6
LOC105378464	0	0	0	0
LINC02620	0	0	0	0
LOC124902590	0	0	0	1
CFAP58-DT	18	6	0	10
CFAP58	30	70	76	101
ITPRIP-AS1	33	42	10	20
ITPRIP	10480	8840	4825	6015
GSTO2	4447	4691	2742	3052
MIR4482	9	7	5	18
GSTO1	4837	4923	8466	8422
LOC124902497	54	47	19	56
MIR609	3	4	0	2
LOC751602	0	0	0	0
CFAP43	92	81	15	36
SFR1	346	500	465	625
MIR936	5	18	26	18
COL17A1	42591	59301	112174	116583
RN7SL524P	0	0	0	0
SLK	14510	16072	13250	17282
LOC102724351	108	67	48	55
STN1	7709	8305	6261	7842
SH3PXD2A-AS1	123	170	840	909
LOC124902495	71	85	54	64
SH3PXD2A	11307	16236	9605	12753
LOC124902496	7	2	1	0
NEURL1	103	195	8	27
NEURL1-AS1	0	0	0	0
CALHM3	6	2	2	2
CALHM1	2	0	2	0
LOC124902494	2	4	27	5
CALHM2	317	229	236	209
PDCD11	14740	15146	21977	23598
MIR1307	1	0	2	1
ATP5MK	7573	7384	11274	11429
TAF5	757	873	1089	1129
RNU11-3P	0	3	7	2
PCGF6	1206	1212	1111	1232
INA	0	0	0	0
RPEL1	3	4	5	9
ST13P13	2	1	1	0
MARCKSL1P1	2	3	15	8
RPS15AP29	20	15	3	9
NT5C2	6763	7410	7170	8674
CNNM2	2782	3407	1694	1860
LOC107984265	0	1	4	0
RPL22P17	0	0	0	0
AS3MT	3	11	7	2
LOC124902567	10	9	10	4
BORCS7	1195	1217	1000	1087
BORCS7-ASMT	0	0	0	0
PTGES3P4	7	14	4	18
PFN1P11	0	0	0	4
CYP17A1-AS1	0	2	0	0
CYP17A1	0	0	0	0
RNU6-1231P	2	0	5	0
WBP1L	9373	10971	7618	8712
SFXN2	813	924	614	699
ARL3	923	1131	933	1004
LOC105378460	88	118	92	117
TRIM8	7746	8229	8574	9573
RNU6-43P	1	5	0	11
RPL23AP58	0	0	0	0
SUFU	3152	3631	2684	3079
ACTR1A	10162	11260	13495	14117
MFSD13A	1283	1302	1502	1379
LOC124902493	5	11	20	12
C10orf95	223	259	180	184
C10orf95-AS1	1227	1259	549	656
MIR146B	0	1	0	0
CUEDC2	3586	3993	3497	3795
FBXL15	1679	1660	1773	1602
PSD	164	177	105	126
NFKB2	11192	12565	18236	19342
LOC107984263	24	17	16	16
GBF1	14814	16286	16982	19299
PITX3	2	1	0	3
ELOVL3	36	93	183	135
NOLC1	18055	22323	20977	28180
PPRC1	7588	7543	8935	11037
LDB1	4890	5606	8118	8619
HPS6	3790	4024	4831	4603
LOC124902492	2	2	0	0
LOC101927445	0	2	2	0
ARMH3	3824	4561	3907	4068
KCNIP2	179	171	218	213
KCNIP2-AS1	19	31	7	30
OGA	12154	13859	12149	13666
NPM3	3748	3865	3509	3805
FGF8	8	2	8	14
LOC105378457	0	0	0	0
LOC105378458	0	0	0	6
LOC105378455	3	5	15	3
LOC105378456	0	0	2	0
RNU6-1165P	0	0	0	0
FBXW4	4378	4344	2482	2785
MIR3158-2	0	0	0	1
MIR3158-1	0	0	0	0
DPCD	1019	968	886	917
POLL	3657	3754	3274	3262
LOC124902576	0	0	0	0
RNU2-59P	2	0	0	2
BTRC	5265	5437	4244	4733
RNU2-43P	0	0	0	0
LOC105378453	0	0	0	0
LOC124902597	0	0	0	0
LINC02681	0	0	0	0
LBX1-AS1	2	0	25	16
LBX1	0	0	0	0
LOC124902491	28	42	285	338
SMARCE1P7	0	0	0	0
LINC01514	0	0	0	0
RNY5P7	0	0	0	0
TLX1	0	0	0	0
TLX1NB	0	0	0	0
KAZALD1	372	469	229	228
LOC107984262	16	30	38	66
SFXN3	2905	3283	4546	4535
PDZD7	75	99	145	112
LZTS2	3219	3487	3686	3631
TWNK	3863	3909	4003	4529
MRPL43	3666	3680	4137	4328
MIR608	0	3	2	1
SEMA4G	226	266	143	170
SLF2	4817	4566	4511	4836
PAX2	0	0	2	1
HIF1AN	10704	11971	10165	10768
NDUFB8	4051	4186	4899	5587
SEC31B	4384	5864	2315	2156
WNT8B	15	8	2	4
OLMALINC	207	189	75	149
SCD	56852	67754	87933	111405
PKD2L1	6	0	0	0
BLOC1S2	3499	3861	5110	6274
RNU6-422P	0	0	0	0
PHB1P9	8	4	2	2
SNORA12	190	159	159	134
CWF19L1	2757	3053	3249	3398
CHUK	3976	3955	4516	5046
ERLIN1	8915	8835	7829	7640
SPCS2P2	0	0	0	0
TPM4P1	0	0	0	0
CYP2C23P	0	0	4	2
MTATP8P4	0	0	0	0
CPN1	0	0	0	2
LOC124902583	0	0	0	0
LOC124902490	0	0	0	0
DNMBP-AS1	24	29	35	53
DNMBP	2490	3173	4434	4768
NANOGP6	0	0	0	0
ABCC2	30265	37826	30295	32177
CUTC	1249	1473	955	1198
EBAG9P1	33	26	12	25
COX15	9179	8889	6491	6690
ENTPD7	2939	3027	3937	4439
LOC105378450	5	3	0	0
SLC25A28	2609	2839	3629	3921
LOC124902589	0	0	0	0
NKX2-3	0	0	0	0
LINC01475	0	0	0	0
LOC124902570	0	0	0	0
GOT1-DT	417	488	245	304
GOT1	7502	7868	4208	4709
CNNM1	0	2	2	0
RPL7P36	0	0	0	0
ARL5AP2	0	0	0	0
MIR6507	0	0	0	0
HPSE2	0	0	0	0
HPS1-AS1	6	4	6	10
MIR4685	2	5	8	5
HPS1	4402	4752	1534	1603
MIR1287	0	0	0	0
PYROXD2	635	558	394	373
LOC105378449	0	0	1	0
LOC124902489	34	23	18	14
LOXL4	7	1	5	4
R3HCC1L	1437	1481	1694	1860
MIR3085	0	0	0	0
CRTAC1	0	0	0	0
GOLGA7B	44	63	125	220
GOLGA7B-DT	0	0	0	0
LOC107984260	11	18	10	15
SFRP5	2	0	0	0
ZFYVE27	4747	4673	6701	6448
MARVELD1	60551	50386	53897	51820
AVPI1	23099	16139	22495	20662
PI4K2A	4937	5486	6929	7239
MORN4	1780	1535	974	944
C10orf62	10	8	11	11
HOGA1	457	542	325	338
ANKRD2	366	429	624	730
LOC124902488	2	2	0	2
UBTD1	1461	1528	2573	2604
MMS19	11790	11862	11795	11302
ZDHHC16	3816	4025	3551	3416
EXOSC1	1797	1975	1456	1669
PGAM1	20003	20930	40154	38671
LOC644215	27	28	30	12
RPL34P20	22	31	33	24
RRP12	12852	10911	9944	10702
LOC105378448	3	6	3	4
FRAT2	3213	3753	2469	2940
FRAT1	669	675	274	275
RPL12P27	0	3	0	0
ARHGAP19	810	852	1814	1771
LOC105378447	0	0	0	0
LOC112268065	1	0	0	0
ARHGAP19-SLIT1	0	0	0	0
SLIT1-AS1	0	0	0	0
SLIT1	42	40	12	22
HMGN2P35	0	0	0	0
LCOR	11567	10478	9907	11648
LOC102723665	52	63	55	41
MIR607	0	0	0	0
RPL13AP5	10476	10809	9352	10293
RNU6-1274P	0	0	0	0
RPS2P36	1	0	2	0
RNA5SP324	0	0	0	0
PIK3AP1	107	90	106	205
LOC105378443	61	66	24	35
NPM1P26	0	4	3	0
TM9SF3	36533	34920	34289	35972
TLL2	37	47	63	65
OPALIN	0	0	0	0
DNTT	0	0	0	0
LOC124902487	56	63	63	80
NPM1P25	0	0	0	0
BLNK	286	414	434	730
ZNF518A	5407	5260	3711	4449
LOC124902486	41	35	51	47
RNU6-271P	0	0	0	0
MIR3157	1	4	0	0
CCNJ	1564	1438	1603	1697
RPL21P90	0	2	0	0
CC2D2B	14	10	20	20
ENTPD1-AS1	378	332	229	281
ENTPD1	77	78	70	38
TCTN3	6133	6047	5957	6174
ALDH18A1	15865	15766	17670	18008
RPS3AP36	0	0	0	0
SORBS1	259	274	141	372
PDLIM1	4589	5246	7522	8731
ACSM6	0	0	1	0
PAWRP1	0	0	0	0
LOC107984257	14	28	16	16
CYP2C8	0	2	2	0
CYP2C60P	0	0	0	0
CYP2C59P	0	0	0	0
LOC107984256	0	0	2	0
MTND4P20	0	0	0	0
CYP2C9	0	4	0	8
CYP2C115P	0	0	0	0
RPL7AP52	0	0	0	0
CYP2C58P	0	0	0	0
MTND4P19	0	0	0	2
CYP2C19	10	2	14	16
CYP2C18	0	5	20	13
CTBP2P2	0	0	0	0
HELLS	2188	2922	10081	9973
TBC1D12	2900	2341	1588	1672
NOC3L	5291	4769	5137	5253
PLCE1-AS1	4	0	0	0
RNU6-657P	0	0	0	0
HDAC1P1	8	8	0	0
LOC107984255	8	2	0	2
PLCE1-AS2	0	0	0	0
RNY4P26	0	0	0	0
PLCE1	284	280	357	303
LOC105378438	4	4	0	0
PIPSL	166	222	223	195
SLC35G1	872	849	994	975
RAB11AP1	0	0	0	0
LOC105378437	0	0	0	0
LGI1	0	0	0	0
LOC101927013	0	0	0	0
FRA10AC1	963	1129	821	1289
PDE6C	0	4	0	2
RBP4	587	902	846	652
LOC124902485	0	0	0	0
FFAR4	0	2	8	2
LOC105378436	0	0	0	0
RNA5SP323	0	0	2	0
CEP55	270	336	2652	3018
MYOF	32904	37797	42560	52839
RPL17P34	0	3	0	11
XRCC6P1	0	0	0	0
NIP7P1	0	0	2	0
CYP26A1	6	4	1	5
CYP26C1	24	11	9	5
EXOC6	1679	1932	1659	2053
HHEX	0	0	0	0
EIF2S2P3	2	8	6	6
LOC124902594	0	0	0	0
RN7SL644P	0	0	4	0
RPL11P4	0	0	0	0
KIF11	1608	2442	6487	6979
IDE	12186	12770	11491	12485
LOC124902484	0	0	2	0
MARK2P9	0	0	0	0
RNY3P12	6	3	6	1
MARCHF5	6104	5211	5442	5395
LOC124902483	2	0	3	0
NHP2P1	5	2	4	7
EIF4A1P8	0	0	2	0
SDHCP2	0	0	0	0
LOC107984254	0	0	0	0
CPEB3	1000	860	431	491
BTAF1	11430	10959	7548	8165
FGFBP3	69	69	69	73
SRP9P1	108	115	103	84
TNKS2	12118	11534	12707	13091
TNKS2-DT	6	14	26	31
LOC124902482	0	0	0	0
FAF2P1	0	0	0	0
LOC107984253	0	0	0	0
GAPDHP28	0	0	0	0
PPP1R3C	6	3	14	10
LOC105378433	0	0	0	0
RPS27P1	0	0	0	0
HECTD2	1158	1257	1142	1109
HECTD2-AS1	3	0	10	6
LOC124902480	0	1	2	4
PCGF5	10694	8716	7882	7502
NUDT9P1	1	2	3	10
LOC124902481	2	2	2	3
LOC105378429	0	0	0	0
DDX18P6	0	0	0	2
LINC00502	0	0	0	0
LOC105378430	0	0	0	0
LOC124902479	0	0	0	0
LOC107984252	0	0	0	0
XLOC_008559	0	0	0	0
RNU6-740P	0	0	0	0
ANKRD1	6	0	28	18
RPP30	1159	1259	1251	1378
HTR7	2201	1345	1889	1803
LOC124902478	132	84	127	193
LINC02653	4	0	1	2
LOC105378426	17	31	28	18
RN7SKP143	3	0	0	0
SNRPD2P1	0	2	0	0
LINC01375	0	0	0	0
LINC01374	0	0	1	0
MARK2P16	0	0	0	0
LINC00865	4	0	2	4
LOC105378424	0	0	0	0
MTND5P42	2	2	54	46
KIF20B	1246	1862	4317	5786
FLJ37201	67	68	72	83
PANK1-AS1	6	4	8	0
MIR107	1	2	1	2
PANK1	2448	2033	2059	1994
SLC16A12-AS1	0	3	0	0
SLC16A12	2	4	10	8
IFIT5	4279	4265	3943	4493
LOC107984251	381	421	144	205
IFIT1	290	384	250	609
IFIT1B	0	1	0	0
IFIT6P	0	0	0	0
LOC101926887	20	21	7	17
IFIT3	1054	1538	1348	1723
IFIT2	710	1058	643	970
LOC105378419	4	14	0	2
LOC124902477	0	0	0	2
LIPA	7965	9285	15542	15606
CH25H	2	10	8	4
LOC105378418	0	3	0	0
LOC100289238	0	2	0	2
LOC124902552	12	6	0	2
MIR4679-1	0	1	0	0
MIR4679-2	0	0	0	0
LOC124902587	0	0	0	0
FAS-AS1	6	2	4	6
FAS	6284	6527	9922	11207
ACTA2	2435	2606	3963	4051
ACTA2-AS1	54	97	132	124
STAMBPL1	755	507	1511	1553
LOC124902551	21	6	23	24
PTCD2P2	0	0	0	0
ANKRD22	123	175	384	676
LIPM	0	0	0	6
RCBTB2P1	2	0	1	0
LIPN	0	2	0	0
KRT8P38	0	0	0	0
LIPK	2	6	15	59
NAPGP1	0	0	0	0
LIPF	2	0	0	0
RPL7P34	0	0	0	0
LIPJ	3	3	2	2
VN1R55P	0	0	0	0
RNLS	2	2	1	2
LOC101929727	24	59	14	27
LOC105378416	2	0	0	2
LOC105378415	0	0	0	0
LOC105378414	1	8	6	10
LOC124902476	39	32	21	27
PAPSS2	175	261	531	480
RPS26P38	0	0	0	0
LOC105378412	0	0	0	0
MINPP1	3522	3828	3376	3393
MIR4678	0	0	0	0
LOC112268064	84	140	24	21
LOC112268063	61	76	59	76
FAM245A	0	0	0	0
CTSLP1	0	0	0	0
NPAP1P3	0	0	0	0
NUTM2D	254	227	57	41
LINC00863	782	816	364	339
NUTM2A-AS1	1121	1119	781	946
NUTM2A	101	123	22	22
LOC105378410	34	36	25	39
LOC124902475	7	18	2	4
RN7SL733P	0	0	0	2
SHLD2	10656	11443	7641	8213
GLUD1	61281	58146	34674	36386
RNU6-529P	59	87	25	11
FAM25A	0	2	0	6
BMS1P3	0	2	0	0
LOC124902474	39	41	61	41
AGAP11	241	202	197	208
ADIRF	353	413	312	697
ADIRF-AS1	686	998	670	1277
SNCG	2123	2802	3090	4074
MMRN2	195	243	409	534
RNU1-19P	7	4	1	0
RPAP2P1	0	0	0	0
BMPR1A	7218	6767	6749	7153
LDB3	44	27	16	9
LOC105378409	0	0	0	0
OPN4	0	0	0	0
RPL7AP8	0	0	0	0
LOC105378406	0	0	0	0
LOC105378407	0	0	0	0
LOC105378408	5	5	2	0
RNU6-780P	0	0	0	0
WAPL	10495	10840	9631	11583
LOC124902473	0	0	0	2
MIR346	0	0	0	0
RNA5SP322	0	0	0	0
RN7SKP238	0	0	0	0
GRID1	0	4	8	20
GRID1-AS1	0	0	0	5
RNU6-325P	0	0	0	0
LOC105378404	0	0	0	2
LINC01520	0	0	0	0
LOC101929662	0	0	0	0
LINC02647	0	0	0	0
LOC105378403	0	0	0	0
LOC105378402	0	0	0	0
LINC01519	0	0	0	0
LOC105378401	0	0	0	0
LOC107984249	0	0	0	0
LOC105378400	0	0	0	0
LOC124902550	0	0	0	0
RPS3AP5	29	61	22	49
CACYBPP1	0	0	0	0
TNPO1P1	23	38	18	40
RPL12P29	0	0	0	0
CCSER2	7491	7367	6825	7276
LINC00858	0	0	0	0
RGR	0	0	4	2
LRIT1	0	0	0	0
LRIT2	0	0	0	0
CDHR1	0	0	4	2
C10orf99	0	0	0	2
CERNA2	0	0	0	0
GHITM	38533	41241	29156	31002
HMGN2P8	0	0	0	0
RNU1-65P	0	0	0	0
LOC105378399	0	0	0	0
LOC105378398	0	0	0	0
LOC107984181	0	0	0	0
RNU6-129P	0	0	0	0
LINC02650	0	0	0	0
LOC105378396	0	0	0	0
LOC105378393	0	0	0	0
LOC105378394	0	0	0	0
MARK2P15	0	0	0	0
LOC105378392	0	0	0	0
LOC107984187	0	0	0	0
RNU6-478P	0	0	0	0
RNU6-441P	0	0	0	0
NRG3-AS1	0	0	0	0
LOC124902472	0	0	1	0
NRG3	0	0	0	0
LOC124902549	0	0	0	0
LOC105378390	0	0	0	0
RPA2P2	0	0	0	0
WARS2P1	0	0	0	0
FARSBP1	0	0	0	0
RPS7P9	0	0	0	0
LINC02655	0	0	0	0
LOC105378387	0	0	0	0
SH2D4B	6	0	26	6
TSPAN14-AS1	42	68	27	42
LOC124902471	755	925	1369	1937
TSPAN14	15589	20492	20576	24847
PRXL2A	1531	2178	3529	5265
DYDC2	0	0	0	0
DYDC1	0	0	0	0
ZNF519P1	0	0	0	0
MAT1A	736	1220	925	1193
LOC100130698	4	13	11	9
EIF5AP4	934	926	1410	1163
LOC124902470	4	14	5	4
RPS12P2	0	0	0	1
LINC00857	639	805	764	997
ANXA11	19772	23071	13267	17872
PLAC9	12	35	15	25
RPL22P18	0	0	0	0
TMEM254	2545	2652	1068	1215
TMEM254-AS1	39	69	23	19
C1DP4	0	0	0	0
C1DP2	0	0	0	0
C1DP3	0	0	0	0
DPY19L2P5	0	0	0	0
ZNRF2P3	0	0	0	0
SFTPD	1102	1918	397	464
MBL1P	1	0	0	0
BMS1P21	2	2	2	2
PGGT1BP2	1	3	4	2
CTSLP6	0	0	0	0
NPAP1P2	0	0	0	0
LOC100421010	0	0	0	2
NUTM2E	165	147	72	68
LOC642361	89	83	71	83
NUTM2B	128	105	47	71
NUTM2B-AS1	1398	1509	1124	1378
BEND3P3	126	80	86	77
LOC124900288	80	63	66	90
LINC02679	15	9	7	12
SFTPA1	0	0	0	0
LOC124902469	0	0	0	0
SFTPA3P	0	0	0	0
MBL3P	0	0	2	7
SFTPA2	0	2	2	4
RPS12P18	0	0	0	0
EIF5AL1	1220	1342	1799	2356
LOC729815	0	0	0	0
TPRX1P1	0	0	0	0
LOC105378383	0	3	2	4
ZCCHC24	1708	1558	1160	1040
PPIF	10703	13282	14442	16241
ZMIZ1	9529	10602	5305	6939
LOC112268062	21	11	0	0
ZMIZ1-AS1	99	82	29	30
LOC105378379	0	0	0	2
LOC107984246	0	0	1	2
LOC105378378	0	0	0	0
LOC107984245	0	0	0	0
LOC124902568	0	0	0	0
LOC124902468	1	0	0	0
LINC00595	0	0	0	0
LINC00856	4	0	0	0
LOC124902467	12	2	0	4
LOC105378375	0	0	2	4
GNAI2P2	0	0	0	0
RPS24	26093	40938	24233	49623
POLR3A	7068	7896	8028	9277
H2AZP5	0	0	0	0
DLG5-AS1	61	64	44	62
RN7SL284P	31	20	38	22
LOC101929347	14	8	6	5
DLG5	143866	180369	78059	88598
IMPDH1P5	2748	2665	1253	1148
RNU6-1266P	154	195	70	74
RBBP6P1	0	0	2	6
LOC399783	6	12	16	2
LOC105378372	15	5	20	18
LOC124902465	0	0	0	0
RNA5SP321	0	0	0	0
LOC124902464	28	16	19	36
COX6CP15	0	0	0	1
KCNMA1-AS3	0	0	0	0
KCNMA1-AS2	0	0	0	0
LOC124902466	0	0	0	0
KCNMA1-AS1	0	0	0	0
KCNMA1	40	39	46	54
ATP5MC1P8	0	0	0	0
LOC112268057	0	0	0	0
LOC124902462	0	0	0	0
RNU6-673P	0	0	0	0
RN7SL518P	0	0	0	0
LOC124902463	0	0	0	0
LOC105378367	0	0	0	2
MIR606	0	0	0	0
LRMDA	2	4	11	10
LOC107984293	0	0	2	0
LOC101929234	30	35	23	35
ZNF503-AS2	348	405	274	302
LOC124902461	14	9	4	4
SPA17P1	2	2	4	4
ZNF503-AS1	8	25	1	7
ZNF503	2663	3413	2269	2873
HMGA1P5	0	0	0	0
RPL39P25	0	0	0	0
COMTD1	3045	3695	1907	2013
VDAC2	22187	24928	23812	25220
RPS26P42	8	1	7	6
LOC124902460	0	0	2	0
SAMD8	9746	9345	9773	10721
DUSP13	21	6	30	46
PPIAP13	0	0	0	0
LOC124902459	0	0	0	8
FAM32CP	0	0	0	0
POLR3DP1	38	20	17	42
NDUFA8P1	0	0	0	0
LOC124902457	177	168	135	248
MRPL35P3	9	4	8	10
LOC102723439	0	0	0	0
RAB5CP1	2	0	0	2
RPSAP6	36	23	21	36
TIMM9P1	0	0	0	0
LOC124902456	777	594	540	713
ADK	7296	8247	8164	8348
AP3M1	7915	8190	9784	9972
LOC124902458	12	28	22	21
LOC124902455	134	129	157	375
VCL	21899	24021	29098	31615
C10orf55	37	87	192	349
PLAU	1090	1667	5580	9906
LOC124902454	1	3	6	15
CAMK2G	2947	3721	3314	4127
NDST2	2777	2839	2073	2256
ZSWIM8-AS1	346	290	279	231
ZSWIM8	9867	11209	8693	9391
CHCHD1	641	874	648	1063
LOC107984243	26	43	42	42
FUT11	2473	2697	4583	4521
SEC24C	20519	21422	22126	23010
LOC124902453	159	245	123	147
DUSP8P5	624	623	639	553
GLUD1P3	131	170	117	132
RNA5SP320	1	0	0	0
BMS1P4	76	91	96	93
AGAP5	83	64	90	66
BMS1P4-AGAP5	109	166	106	137
SYNPO2L-AS1	0	1	0	0
SYNPO2L	6	4	2	0
MYOZ1	0	0	0	0
RPS26P41	0	0	2	1
RNU6-883P	10	2	0	3
USP54	7423	9356	3260	5599
PPP3CB-AS1	311	322	74	82
PPP3CB	5652	5151	4878	4827
MSS51	246	139	233	312
RPL26P6	8	12	18	15
ANXA7	12410	11743	9470	9721
LOC124902577	1	0	0	2
RNU6-833P	0	0	0	0
CFAP70	628	691	310	359
MRPS16	12620	12032	9825	10376
DNAJC9-AS1	116	188	90	90
DNAJC9	2842	3017	4415	5018
EIF4A2P2	22	24	9	9
LOC105378358	2	4	2	5
FAM149B1	2490	2614	1286	1349
LOC124902452	2	4	0	2
ECD	2819	3281	3407	4086
SNORA11F	31	25	51	53
NUDT13	194	222	67	86
P4HA1	4653	4483	8910	9368
RPL17P50	72	63	49	87
LOC124902451	0	0	0	0
PLA2G12B	0	0	7	4
NPM1P24	5	17	3	8
OIT3	0	5	6	6
LOC124902450	171	133	156	142
MIR4676	0	1	0	1
MCU	2550	2479	3385	3536
HMGN2P34	0	0	0	0
RN7SL840P	0	0	0	0
SNX19P4	2	0	0	0
RNU6-805P	0	0	0	0
MICU1	4085	4636	2820	3371
DNAJB12	6983	7161	6133	7759
DDIT4	109913	98969	75168	75179
LOC124902449	45	46	81	75
ANAPC16	14405	14182	5994	5890
RPL15P14	1	0	0	2
LOC124902572	0	0	0	0
ASCC1	3346	3666	2940	3556
SPOCK2	123	124	29	94
LOC124902448	2	0	2	2
CHST3	11402	12233	10580	11941
LOC124902447	7	9	0	0
RNU7-38P	17	9	9	4
PSAP	135942	158335	101127	105800
LOC124902446	33	44	25	23
MIR7152	1	6	0	2
VSIR	2730	2722	6182	5699
C10orf105	24	15	6	23
LOC105378355	0	0	0	0
CDH23-AS1	0	0	0	0
LOC105378356	0	0	0	0
CDH23	44	78	20	100
LOC105378353	0	6	4	0
LOC124902574	5	11	1	6
SLC29A3	599	597	434	439
LOC124902445	2	4	0	0
LOC112268061	7787	5111	1145	1746
UNC5B-AS1	40	32	30	92
UNC5B	44691	38116	6989	9331
LOC105378351	0	0	0	0
LOC105378350	0	0	0	0
LINC02622	0	0	0	0
PCBD1	5534	6293	5696	5927
SGPL1	20557	20233	10876	12807
RPS26P40	0	0	0	0
TBATA	2	13	0	2
ADAMTS14	161	269	137	174
PRF1	0	0	10	6
YY1P1	0	0	0	0
PALD1	37	20	38	14
NODAL	4	0	32	13
EIF4EBP2	20234	25708	25957	28704
CEP57L1P1	12	25	23	19
LRRC20	437	405	534	500
NPFFR1	0	0	4	2
PPA1	29704	30629	30548	31407
RPS25P9	6	6	1	18
CALM2P2	18	7	13	15
SAR1A	15396	17044	14870	16380
TYSND1	6349	6818	6936	6665
AIFM2	2360	2010	1643	1816
MACROH2A2	1716	1761	1940	2258
LINC02636	12	2	4	3
LOC107984242	0	0	7	0
LOC105378347	0	0	0	0
COL13A1	16	9	141	163
LOC124902444	0	6	0	2
RPL5P26	0	0	0	0
LINC02651	0	0	0	0
FAM241B	252	258	366	323
MTND1P20	0	0	0	0
MTND2P15	0	0	0	0
MTCO1P23	0	0	0	0
MTCO2P23	0	0	0	0
MTATP6P23	0	0	0	0
LOC101929021	0	0	0	0
NEUROG3	0	0	0	0
LOC105378345	0	0	0	0
TMEM256P1	0	0	0	0
TSPAN15	244	312	182	261
ATP5MC1P7	0	0	0	0
TACR2	3	1	6	4
RPS15AP28	0	0	0	0
HK1	26569	29423	34322	38950
HKDC1	16	25	83	76
LOC101928994	5	2	4	6
SUPV3L1	5761	5509	4759	5513
RPS12P17	0	0	0	0
VPS26A	8638	8982	7661	8823
SRGN	1222	1136	2751	2580
LOC105378342	0	0	0	0
ACTBP14	2	0	0	6
MED28P1	33	0	21	6
KIFBP	2855	3118	4555	4708
DDX21	48109	44788	47454	56356
RNU6-571P	0	0	0	0
DDX50	4291	4471	4624	5501
RNU6-697P	0	0	0	0
STOX1	60	97	44	62
SNORD98	42	33	20	28
CCAR1	5984	7622	5674	7695
LOC124902592	0	0	0	0
RPS3AP37	0	5	10	6
COX20P1	64	100	33	75
TET1	300	333	272	288
TMEM14DP	5	18	14	10
RPL26P27	0	0	0	0
SLC25A16	2164	2055	1873	1908
RNA5SP319	0	0	0	0
RPL26P29	0	0	0	0
DNA2	797	905	2213	2395
RUFY2	2573	2768	2195	2623
HNRNPH3	4817	4942	5867	7821
PBLD	276	343	247	337
KRT19P4	0	0	0	0
LINC02640	0	0	4	4
ATOH7	20	6	20	10
LOC124902593	0	0	0	0
LOC124902443	0	0	0	1
RN7SKP202	0	0	0	0
LOC107984240	0	0	1	1
MYPN	36	54	1200	1346
LOC124902442	0	0	1	0
