## RunInfo	version:1.0.3	nmap_idx:53793034	nunmap_idx:0	annotated_features:13545	total_fragments:53793034	pair_mapped:53685806	pair_mixed:107228	single_mapped:0	unmapped:0	unique:53793034	ambig:0	overlap_unique:195989	overlap_ambig:0
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
L1FLnI_Xq22.1fb	10144	110	110.00	0.000343	110	110	110	110	110.00	0.000343
L1FLnI_7q34b	10077	109	109.00	0.00115	109	109	109	109	109.00	0.00115
L1FLnI_7q31.1y	10097	109	109.00	0.000476	109	109	109	109	109.00	0.000476
L1FLnI_4q24n	9278	109	109.00	0.000451	109	109	109	109	109.00	0.000451
L1FLnI_2p23.1c	10024	109	109.00	0.000428	109	109	109	109	109.00	0.000428
L1FLnI_Xq21.1wb	11019	109	109.00	0.000345	109	109	109	109	109.00	0.000345
L1FLnI_4q21.21l	9550	108	108.00	0.000707	108	108	108	108	108.00	0.000707
L1FLnI_1q42.12g	10587	108	108.00	0.000534	108	108	108	108	108.00	0.000534
L1FLnI_9p21.1ca	10039	108	108.00	0.000416	108	108	108	108	108.00	0.000416
L1FLnI_2q33.1t	10125	108	108.00	0.000359	108	108	108	108	108.00	0.000359
L1FLnI_14q21.1a	10129	107	107.00	0.000489	107	107	107	107	107.00	0.000489
L1FLnI_1q32.3e	10122	107	107.00	0.000474	107	107	107	107	107.00	0.000474
L1FLnI_Xq11.2fa	9772	107	107.00	0.000405	107	107	107	107	107.00	0.000405
L1FLnI_14q31.2d	10031	107	107.00	0.000397	107	107	107	107	107.00	0.000397
L1FLnI_9p24.2d	10329	107	107.00	0.000216	107	107	107	107	107.00	0.000216
L1FLnI_9q31.1c	10450	106	106.00	0.000777	106	106	106	106	106.00	0.000777
L1FLnI_13q22.1a	9608	106	106.00	0.000713	106	106	106	106	106.00	0.000713
L1FLnI_1q42.12i	10086	106	106.00	0.000462	106	106	106	106	106.00	0.000462
L1FLnI_14q24.2b	10127	106	106.00	0.000377	106	106	106	106	106.00	0.000377
L1FLnI_9p11.2c	10138	106	106.00	0.000296	106	106	106	106	106.00	0.000296
L1FLnI_9q21.11i	10036	105	105.00	0.000796	105	105	105	105	105.00	0.000796
L1FLnI_2q31.1s	10023	105	105.00	0.000794	105	105	105	105	105.00	0.000794
L1FLnI_1q24.2f	8524	105	105.00	0.0006	105	105	105	105	105.00	0.0006
L1FLnI_11q22.3aa	10035	104	104.00	0.000938	104	104	104	104	104.00	0.000938
L1FLnI_11p14.3e	9980	104	104.00	0.000287	104	104	104	104	104.00	0.000287
L1FLnI_Xq11.1s	10120	103	103.00	0.000469	103	103	103	103	103.00	0.000469
L1FLnI_4q13.2b	10002	103	103.00	0.000348	103	103	103	103	103.00	0.000348
L1FLnI_9p24.2c	10409	102	102.00	0.000355	102	102	102	102	102.00	0.000355
L1FLnI_9q22.32d	10029	102	102.00	0.000327	102	102	102	102	102.00	0.000327
L1FLnI_Xp11.21ob	10416	102	102.00	0.000277	102	102	102	102	102.00	0.000277
L1FLnI_10q25.3e	9312	101	101.00	0.000506	101	101	101	101	101.00	0.000506
L1FLnI_13q13.3t	10057	101	101.00	0.000463	101	101	101	101	101.00	0.000463
L1FLnI_3q22.2g	10015	101	101.00	0.000373	101	101	101	101	101.00	0.000373
L1FLnI_Xp11.21nb	9215	101	101.00	0.000277	101	101	101	101	101.00	0.000277
L1FLnI_9p21.1ba	8815	101	101.00	0.000275	101	101	101	101	101.00	0.000275
L1FLnI_9q22.32b	10513	100	100.00	0.000419	100	100	100	100	100.00	0.000419
L1FLnI_18q21.33b	10021	99	99.00	0.000698	99	99	99	99	99.00	0.000698
L1FLnI_14q24.1e	10212	99	99.00	0.000512	99	99	99	99	99.00	0.000512
L1FLnI_6q22.1y	8773	99	99.00	0.000387	99	99	99	99	99.00	0.000387
L1FLnI_10p11.1a	9339	99	99.00	0.000334	99	99	99	99	99.00	0.000334
L1FLnI_7p22.1f	10308	99	99.00	0.000284	99	99	99	99	99.00	0.000284
L1FLnI_18p11.31l	10294	98	98.00	0.000481	98	98	98	98	98.00	0.000481
L1FLnI_1p22.2t	10125	98	98.00	0.000359	98	98	98	98	98.00	0.000359
L1FLnI_9q32a	10031	98	98.00	0.000275	98	98	98	98	98.00	0.000275
L1FLnI_4q21.3h	10116	97	97.00	0.0009	97	97	97	97	97.00	0.0009
L1FLnI_4p11b	10209	97	97.00	0.000327	97	97	97	97	97.00	0.000327
L1FLnI_1p22.1c	10138	97	97.00	0.000296	97	97	97	97	97.00	0.000296
L1FLnI_5p13.2k	10128	96	96.00	0.000693	96	96	96	96	96.00	0.000693
L1FLnI_1q21.3d	8535	96	96.00	0.000385	96	96	96	96	96.00	0.000385
L1FLnI_5q11.2ab	9515	96	96.00	0.000374	96	96	96	96	96.00	0.000374
L1FLnI_1p13.3e	10012	96	96.00	0.000346	96	96	96	96	96.00	0.000346
L1FLnI_1q42.12c	9686	96	96.00	0.000305	96	96	96	96	96.00	0.000305
L1FLnI_2q32.1ra	9212	95	95.00	0.00109	95	95	95	95	95.00	0.00109
L1FLnI_6q13f	8780	95	95.00	0.000661	95	95	95	95	95.00	0.000661
L1FLnI_6q16.2a	10140	95	95.00	0.00042	95	95	95	95	95.00	0.00042
L1FLnI_1p22.3c	10157	95	95.00	0.000314	95	95	95	95	95.00	0.000314
L1FLnI_1p22.2p	10031	95	95.00	0.000294	95	95	95	95	95.00	0.000294
L1FLnI_2q31.2g	10133	94	94.00	0.000518	94	94	94	94	94.00	0.000518
L1FLnI_2q33.3i	10407	94	94.00	0.000407	94	94	94	94	94.00	0.000407
L1FLnI_7q36.1o	10109	94	94.00	0.000348	94	94	94	94	94.00	0.000348
L1FLnI_7q22.3g	10150	93	93.00	0.000346	93	93	93	93	93.00	0.000346
L1FLnI_12q15k	10090	93	93.00	0.000345	93	93	93	93	93.00	0.000345
L1FLnI_4p16.2m	10013	93	93.00	0.000319	93	93	93	93	93.00	0.000319
L1FLnI_2q11.1e	10160	93	93.00	0.000307	93	93	93	93	93.00	0.000307
L1FLnI_6q24.3g	9250	92	92.00	0.000354	92	92	92	92	92.00	0.000354
L1FLnI_9p21.1aa	9630	92	92.00	0.000189	92	92	92	92	92.00	0.000189
L1FLnI_2q32.2g	10104	90	90.00	0.000377	90	90	90	90	90.00	0.000377
L1FLnI_13q14.2o	10385	90	90.00	0.000298	90	90	90	90	90.00	0.000298
L1FLnI_21q22.3b	9490	89	89.00	0.000772	89	89	89	89	89.00	0.000772
L1FLnI_5q13.2a	10012	89	89.00	0.000674	89	89	89	89	89.00	0.000674
L1FLnI_14q23.1h	9762	89	89.00	0.000346	89	89	89	89	89.00	0.000346
L1FLnI_9p21.3f	9250	89	89.00	0.000344	89	89	89	89	89.00	0.000344
L1FLnI_9p24.1l	10107	89	89.00	0.00033	89	89	89	89	89.00	0.00033
L1FLnI_1p31.1za	9145	89	89.00	0.000322	89	89	89	89	89.00	0.000322
L1FLnI_10q11.21i	10414	89	89.00	0.000306	89	89	89	89	89.00	0.000306
L1FLnI_8q22.1k	10144	88	88.00	0.000994	88	88	88	88	88.00	0.000994
L1FLnI_8q23.1x	9063	88	88.00	0.000307	88	88	88	88	88.00	0.000307
L1FLnI_Xq26.2d	10128	88	88.00	0.000299	88	88	88	88	88.00	0.000299
L1FLnI_8q24.3c	8705	87	87.00	0.000354	87	87	87	87	87.00	0.000354
L1FLnI_3q13.2m	10147	86	86.00	0.000568	86	86	86	86	86.00	0.000568
L1FLnI_6q14.2h	10027	86	86.00	0.000371	86	86	86	86	86.00	0.000371
L1FLnI_4q26wa	8772	86	86.00	0.000331	86	86	86	86	86.00	0.000331
L1FLnI_11q12.1t	10138	86	86.00	0.000294	86	86	86	86	86.00	0.000294
L1FLnI_12p12.3ga	8540	86	86.00	0.000275	86	86	86	86	86.00	0.000275
L1FLnI_20p13i	10132	85	85.00	0.000387	85	85	85	85	85.00	0.000387
L1FLnI_Xp11.23d	10031	85	85.00	0.000271	85	85	85	85	85.00	0.000271
L1FLnI_4q24ya	10097	85	85.00	0.000257	85	85	85	85	85.00	0.000257
L1FLnI_13q32.1c	9181	84	84.00	0.000306	84	84	84	84	84.00	0.000306
L1FLnI_12p11.21d	10138	84	84.00	0.000292	84	84	84	84	84.00	0.000292
L1FLnI_14q22.1j	10231	84	84.00	0.000252	84	84	84	84	84.00	0.000252
L1FLnI_2p15a	8733	83	83.00	0.000289	83	83	83	83	83.00	0.000289
L1FLnI_12p11.22b	11139	83	83.00	0.000263	83	83	83	83	83.00	0.000263
L1FLnI_9p22.3a	10019	82	82.00	0.000619	82	82	82	82	82.00	0.000619
L1FLnI_11p15.1l	10018	82	82.00	0.000303	82	82	82	82	82.00	0.000303
L1FLnI_12p12.2b	9126	82	82.00	0.000248	82	82	82	82	82.00	0.000248
L1FLnI_3p25.3f	10114	82	82.00	0.000145	82	82	82	82	82.00	0.000145
L1FLnI_9q31.2l	10543	81	81.00	0.00033	81	81	81	81	81.00	0.00033
L1FLnI_10q22.2c	10446	81	81.00	0.000327	81	81	81	81	81.00	0.000327
L1FLnI_10q22.3i	10028	81	81.00	0.000295	81	81	81	81	81.00	0.000295
L1FLnI_8q21.3aa	10146	81	81.00	0.00027	81	81	81	81	81.00	0.00027
L1FLnI_17p13.3a	10141	81	81.00	0.000249	81	81	81	81	81.00	0.000249
L1FLnI_3q13.13c	10136	80	80.00	0.000604	80	80	80	80	80.00	0.000604
L1FLnI_16q12.1d	10235	80	80.00	0.000576	80	80	80	80	80.00	0.000576
L1FLnI_11p14.1d	9720	80	80.00	0.000332	80	80	80	80	80.00	0.000332
L1FLnI_Xq22.3ja	9519	80	80.00	0.0003	80	80	80	80	80.00	0.0003
L1FLnI_2q33.1l	10112	80	80.00	0.00028	80	80	80	80	80.00	0.00028
L1FLnI_1p13.3l	9846	80	80.00	0.000257	80	80	80	80	80.00	0.000257
L1FLnI_7q21.13t	8725	79	79.00	0.000351	79	79	79	79	79.00	0.000351
L1FLnI_4q13.3bb	9175	79	79.00	0.000338	79	79	79	79	79.00	0.000338
L1FLnI_6q25.3l	8943	79	79.00	0.000292	79	79	79	79	79.00	0.000292
L1FLnI_1q44a	10853	79	79.00	0.000264	79	79	79	79	79.00	0.000264
L1FLnI_22q12.1h	10127	79	79.00	0.000257	79	79	79	79	79.00	0.000257
L1FLnI_6q22.1ca	10150	78	78.00	0.000489	78	78	78	78	78.00	0.000489
L1FLnI_9q31.1a	10103	78	78.00	0.000237	78	78	78	78	78.00	0.000237
L1FLnI_2q11.2f	10145	77	77.00	0.000563	77	77	77	77	77.00	0.000563
L1FLnI_1q24.2k	8999	77	77.00	0.000495	77	77	77	77	77.00	0.000495
L1FLnI_17q21.31	10093	77	77.00	0.000419	77	77	77	77	77.00	0.000419
L1FLnI_6q14.1a	10123	77	77.00	0.000216	77	77	77	77	77.00	0.000216
L1FLnI_Yq11.21m	10147	77	77.00	4.16e-05	77	77	77	77	77.00	4.16e-05
L1FLnI_12q12ia	10142	76	76.00	0.000539	76	76	76	76	76.00	0.000539
L1FLnI_4q24sa	10086	76	76.00	0.000461	76	76	76	76	76.00	0.000461
L1FLnI_2p21d	9712	76	76.00	0.00042	76	76	76	76	76.00	0.00042
L1FLnI_1q42.3b	10591	76	76.00	0.000279	76	76	76	76	76.00	0.000279
L1FLnI_8q23.1d	8746	76	76.00	0.000241	76	76	76	76	76.00	0.000241
L1FLnI_5p14.2b	10529	76	76.00	0.000227	76	76	76	76	76.00	0.000227
L1FLnI_7q11.23d	10170	75	75.00	0.000319	75	75	75	75	75.00	0.000319
L1FLnI_13q13.3b	10836	75	75.00	0.000306	75	75	75	75	75.00	0.000306
L1FLnI_2p14a	10148	75	75.00	0.000256	75	75	75	75	75.00	0.000256
L1FLnI_Xp22.11a	10147	75	75.00	0.000252	75	75	75	75	75.00	0.000252
L1FLnI_12q23.1m	10032	75	75.00	1.44e-05	75	75	75	75	75.00	1.44e-05
L1FLnI_14q13.2	9490	74	74.00	0.000425	74	74	74	74	74.00	0.000425
L1FLnI_16q12.2d	10027	74	74.00	0.000343	74	74	74	74	74.00	0.000343
L1FLnI_5q32q	10216	74	74.00	0.000269	74	74	74	74	74.00	0.000269
L1FLnI_9p24.1b	10457	74	74.00	0.000223	74	74	74	74	74.00	0.000223
L1FLnI_Yp11.2h	8886	73	73.00	0.000384	73	73	73	73	73.00	0.000384
L1FLnI_8q11.21g	10100	73	73.00	0.00028	73	73	73	73	73.00	0.00028
L1FLnI_2p16.1x	10173	73	73.00	0.000263	73	73	73	73	73.00	0.000263
L1FLnI_3q26.2i	10027	73	73.00	0.000262	73	73	73	73	73.00	0.000262
L1FLnI_6q16.1ca	10069	73	73.00	0.000259	73	73	73	73	73.00	0.000259
L1FLnI_5p13.2z	10132	72	72.00	0.000286	72	72	72	72	72.00	0.000286
L1FLnI_7q22.1h	9713	72	72.00	0.000241	72	72	72	72	72.00	0.000241
L1FLnI_Xq21.1hf	9177	72	72.00	0.000202	72	72	72	72	72.00	0.000202
L1FLnI_3p22.1ea	10024	71	71.00	0.00111	71	71	71	71	71.00	0.00111
L1FLnI_20p12.2b	10167	71	71.00	0.000619	71	71	71	71	71.00	0.000619
L1FLnI_1q24.2j	10446	71	71.00	0.000491	71	71	71	71	71.00	0.000491
L1FLnI_12q23.3e	10140	71	71.00	0.000299	71	71	71	71	71.00	0.000299
L1FLnI_3p24.3db	10141	71	71.00	0.000294	71	71	71	71	71.00	0.000294
L1FLnI_5q12.3r	10132	71	71.00	0.000265	71	71	71	71	71.00	0.000265
L1FLnI_3q21.2c	9553	71	71.00	0.000245	71	71	71	71	71.00	0.000245
L1FLnI_3q11.1j	10020	71	71.00	0.000234	71	71	71	71	71.00	0.000234
L1FLnI_12p13.32j	10017	71	71.00	0.000225	71	71	71	71	71.00	0.000225
L1FLnI_1p13.2m	9819	70	70.00	0.000426	70	70	70	70	70.00	0.000426
L1FLnI_4q26b	10028	70	70.00	0.000251	70	70	70	70	70.00	0.000251
L1FLnI_15q13.2e	10212	70	70.00	0.000248	70	70	70	70	70.00	0.000248
L1FLnI_5q35.2k	9045	70	70.00	0.000246	70	70	70	70	70.00	0.000246
L1FLnI_5q21.1l	9304	70	70.00	0.000245	70	70	70	70	70.00	0.000245
L1FLnI_4p15.2y	10102	70	70.00	0.000209	70	70	70	70	70.00	0.000209
L1FLI_1q25.3	8047	69	69.00	0.000571	69	69	69	69	69.00	0.000571
L1FLnI_6q22.31p	9295	69	69.00	0.000543	69	69	69	69	69.00	0.000543
L1FLnI_12q23.3f	10141	69	69.00	0.000376	69	69	69	69	69.00	0.000376
L1FLnI_11q23.2b	10146	69	69.00	0.000303	69	69	69	69	69.00	0.000303
L1FLnI_9q22.33c	10161	69	69.00	0.000243	69	69	69	69	69.00	0.000243
L1FLnI_Xq21.1aa	10270	69	69.00	0.000242	69	69	69	69	69.00	0.000242
L1FLnI_3q13.2d	10115	69	69.00	0.000238	69	69	69	69	69.00	0.000238
L1FLnI_13q32.1f	9782	69	69.00	0.000233	69	69	69	69	69.00	0.000233
L1FLnI_Xq22.3z	9928	68	68.00	0.000831	68	68	68	68	68.00	0.000831
L1FLnI_Xq28xa	10105	68	68.00	0.000371	68	68	68	68	68.00	0.000371
L1FLnI_11p15.4v	10015	68	68.00	0.000317	68	68	68	68	68.00	0.000317
L1FLnI_6q25.2b	10443	68	68.00	0.00021	68	68	68	68	68.00	0.00021
L1FLnI_9q13h	8958	68	68.00	0.000186	68	68	68	68	68.00	0.000186
L1FLnI_6q22.31d	10427	67	67.00	0.000509	67	67	67	67	67.00	0.000509
L1FLnI_3q13.33c	10103	67	67.00	0.00025	67	67	67	67	67.00	0.00025
L1FLnI_15q26.3e	9519	67	67.00	0.000212	67	67	67	67	67.00	0.000212
L1FLnI_1p22.2c	9677	66	66.00	0.000262	66	66	66	66	66.00	0.000262
L1FLnI_1p32.3d	10122	66	66.00	0.000245	66	66	66	66	66.00	0.000245
L1FLnI_4q27u	9615	66	66.00	0.000223	66	66	66	66	66.00	0.000223
L1FLnI_Xq13.2ja	9747	66	66.00	0.000221	66	66	66	66	66.00	0.000221
L1FLnI_10q11.22c	9149	66	66.00	0.000204	66	66	66	66	66.00	0.000204
L1FLnI_4q12ha	10126	66	66.00	0.000164	66	66	66	66	66.00	0.000164
L1FLnI_21p11.2f	10133	66	66.00	0.000155	66	66	66	66	66.00	0.000155
L1FLnI_9q31.1d	10134	65	65.00	0.000504	65	65	65	65	65.00	0.000504
L1FLnI_1q25.1k	10026	65	65.00	0.000442	65	65	65	65	65.00	0.000442
L1FLnI_Xq22.2a	10126	65	65.00	0.000328	65	65	65	65	65.00	0.000328
L1FLnI_11p13y	10091	65	65.00	0.000247	65	65	65	65	65.00	0.000247
L1FLnI_8q23.1c	10095	65	65.00	0.000242	65	65	65	65	65.00	0.000242
L1FLnI_Xq13.3q	10135	65	65.00	0.000232	65	65	65	65	65.00	0.000232
L1FLnI_8q22.3l	8511	65	65.00	0.000229	65	65	65	65	65.00	0.000229
L1FLnI_9q22.31d	10019	65	65.00	0.000225	65	65	65	65	65.00	0.000225
L1FLnI_4q13.3ta	8731	65	65.00	0.000209	65	65	65	65	65.00	0.000209
L1FLnI_Xq21.2r	9980	65	65.00	0.0002	65	65	65	65	65.00	0.0002
L1FLnI_6p11.2c	10002	65	65.00	0.00019	65	65	65	65	65.00	0.00019
L1FLnI_11q22.3a	10121	64	64.00	0.000439	64	64	64	64	64.00	0.000439
L1FLnI_12q14.1a	10479	64	64.00	0.000331	64	64	64	64	64.00	0.000331
L1FLnI_4p15.31p	10165	64	64.00	0.00027	64	64	64	64	64.00	0.00027
L1FLnI_Xq26.3i	10165	64	64.00	0.000238	64	64	64	64	64.00	0.000238
L1FLnI_3q26.33i	10965	64	64.00	3.98e-08	64	64	64	64	64.00	3.98e-08
L1FLnI_9q33.2c	10131	63	63.00	0.000491	63	63	63	63	63.00	0.000491
L1FLnI_4q22.1b	10459	63	63.00	0.000291	63	63	63	63	63.00	0.000291
L1FLnI_13q32.1d	9119	63	63.00	0.000258	63	63	63	63	63.00	0.000258
L1FLnI_13q32.1e	11137	63	63.00	0.000229	63	63	63	63	63.00	0.000229
L1FLnI_7q36.1a	10128	63	63.00	0.0002	63	63	63	63	63.00	0.0002
L1FLnI_13q14.2v	10021	63	63.00	0.000191	63	63	63	63	63.00	0.000191
L1FLnI_20q11.1g	10132	63	63.00	1.26e-05	63	63	63	63	63.00	1.26e-05
L1FLnI_5q15n	10513	62	62.00	0.000552	62	62	62	62	62.00	0.000552
L1FLnI_4p15.31q	10124	62	62.00	0.000393	62	62	62	62	62.00	0.000393
L1FLnI_4q12e	10398	62	62.00	0.000341	62	62	62	62	62.00	0.000341
L1FLnI_7q21.2o	10110	62	62.00	0.000287	62	62	62	62	62.00	0.000287
L1FLnI_5q11.2za	10457	62	62.00	0.000232	62	62	62	62	62.00	0.000232
L1FLnI_14q11.2k	10144	62	62.00	0.000204	62	62	62	62	62.00	0.000204
L1FLnI_2q32.1qa	11613	62	62.00	0.000187	62	62	62	62	62.00	0.000187
L1FLnI_22q11.23a	10154	61	61.00	0.000293	61	61	61	61	61.00	0.000293
L1FLnI_Xp11.21eb	8897	61	61.00	0.000253	61	61	61	61	61.00	0.000253
L1FLnI_Xq22.1db	8678	61	61.00	0.000247	61	61	61	61	61.00	0.000247
L1FLnI_Xq13.2ea	8539	61	61.00	0.000237	61	61	61	61	61.00	0.000237
L1FLnI_3q23w	10128	61	61.00	0.000235	61	61	61	61	61.00	0.000235
L1FLnI_Xp11.22la	10587	61	61.00	0.000233	61	61	61	61	61.00	0.000233
L1FLnI_9q21.11b	10074	61	61.00	0.000222	61	61	61	61	61.00	0.000222
L1FLnI_5q12.3j	10030	61	61.00	0.000205	61	61	61	61	61.00	0.000205
L1FLnI_6q14.2d	10275	61	61.00	0.000192	61	61	61	61	61.00	0.000192
L1FLnI_2p13.1f	10153	61	61.00	0.000185	61	61	61	61	61.00	0.000185
L1FLnI_2p22.1i	10026	61	61.00	0.000175	61	61	61	61	61.00	0.000175
L1FLnI_5p13.2ca	10488	61	61.00	0.000148	61	61	61	61	61.00	0.000148
L1FLnI_2q34ba	9564	60	60.00	0.000258	60	60	60	60	60.00	0.000258
L1FLnI_Xq13.3z	9351	60	60.00	0.000233	60	60	60	60	60.00	0.000233
L1FLnI_Xq21.1if	9408	60	60.00	0.000217	60	60	60	60	60.00	0.000217
L1FLnI_4p13a	10132	60	60.00	0.000216	60	60	60	60	60.00	0.000216
L1FLnI_Xp22.13a	10165	60	60.00	0.000208	60	60	60	60	60.00	0.000208
L1FLnI_5q35.1f	9980	60	60.00	0.000184	60	60	60	60	60.00	0.000184
L1FLnI_14q23.3p	8786	59	59.00	0.000814	59	59	59	59	59.00	0.000814
L1FLnI_4q25qa	10178	59	59.00	0.00046	59	59	59	59	59.00	0.00046
L1FLnI_18p11.31q	10435	59	59.00	0.000265	59	59	59	59	59.00	0.000265
L1FLnI_15q21.2b	10018	59	59.00	0.000244	59	59	59	59	59.00	0.000244
L1FLnI_12p13.32e	9385	59	59.00	0.000194	59	59	59	59	59.00	0.000194
L1FLnI_4q26xa	8904	59	59.00	0.000183	59	59	59	59	59.00	0.000183
L1FLnI_9p21.1ga	10141	59	59.00	0.000169	59	59	59	59	59.00	0.000169
L1FLnI_2q33.1r	10164	58	58.00	0.000406	58	58	58	58	58.00	0.000406
L1FLnI_10p12.31a	10398	58	58.00	0.000286	58	58	58	58	58.00	0.000286
L1FLnI_4q35.2d	10713	58	58.00	0.000255	58	58	58	58	58.00	0.000255
L1FLnI_19q13.31e	8821	58	58.00	0.000181	58	58	58	58	58.00	0.000181
L1FLnI_10p12.2c	9481	58	58.00	0.000179	58	58	58	58	58.00	0.000179
L1FLnI_9p21.1x	10171	58	58.00	0.000174	58	58	58	58	58.00	0.000174
L1FLnI_Xq13.2ga	10368	57	57.00	0.000217	57	57	57	57	57.00	0.000217
L1FLnI_11p15.4ca	10154	57	57.00	0.000208	57	57	57	57	57.00	0.000208
L1FLnI_2p25.2e	9683	57	57.00	0.000189	57	57	57	57	57.00	0.000189
L1FLnI_6p21.31	9395	57	57.00	0.000172	57	57	57	57	57.00	0.000172
L1FLnI_19q13.31c	10390	56	56.00	0.000315	56	56	56	56	56.00	0.000315
L1FLnI_1p22.1b	9689	56	56.00	0.000248	56	56	56	56	56.00	0.000248
L1FLnI_2q33.3e	8834	56	56.00	0.00023	56	56	56	56	56.00	0.00023
L1FLnI_Xp11.3t	10140	56	56.00	0.000222	56	56	56	56	56.00	0.000222
L1FLnI_Xq22.3aa	10146	56	56.00	0.00022	56	56	56	56	56.00	0.00022
L1FLnI_2q31.1t	9024	56	56.00	0.000212	56	56	56	56	56.00	0.000212
L1FLnI_21q21.3b	10024	56	56.00	0.00018	56	56	56	56	56.00	0.00018
L1FLnI_15q14b	10132	55	55.00	0.000413	55	55	55	55	55.00	0.000413
L1FLnI_22q11.1j	10111	55	55.00	0.000245	55	55	55	55	55.00	0.000245
L1FLnI_5q33.1c	10135	55	55.00	0.000233	55	55	55	55	55.00	0.000233
L1FLnI_6q21d	10491	55	55.00	0.00023	55	55	55	55	55.00	0.00023
L1FLnI_19p12v	10174	55	55.00	0.000225	55	55	55	55	55.00	0.000225
L1FLnI_9q31.3e	10481	55	55.00	0.000224	55	55	55	55	55.00	0.000224
L1FLnI_15q25.1a	10137	55	55.00	0.000215	55	55	55	55	55.00	0.000215
L1FLnI_4q25e	10116	55	55.00	0.00021	55	55	55	55	55.00	0.00021
L1FLnI_11q21q	8649	55	55.00	0.000183	55	55	55	55	55.00	0.000183
L1FLnI_22p11.2g	10146	55	55.00	4.82e-05	55	55	55	55	55.00	4.82e-05
L1FLnI_9q21.33i	10138	54	54.00	0.000234	54	54	54	54	54.00	0.000234
L1FLnI_1q43k	10408	54	54.00	0.000218	54	54	54	54	54.00	0.000218
L1FLnI_3q23g	10120	54	54.00	0.000218	54	54	54	54	54.00	0.000218
L1FLnI_1q32.2n	10137	54	54.00	0.000208	54	54	54	54	54.00	0.000208
L1FLnI_3q26.1ma	11397	54	54.00	0.0002	54	54	54	54	54.00	0.0002
L1FLnI_3q13.12i	10026	54	54.00	0.000169	54	54	54	54	54.00	0.000169
L1FLnI_5p14.2c	11423	54	54.00	0.000156	54	54	54	54	54.00	0.000156
L1FLnI_1p11.2h	10417	54	54.00	0.000124	54	54	54	54	54.00	0.000124
L1FLnI_3q13.33w	9704	53	53.00	0.000336	53	53	53	53	53.00	0.000336
L1FLnI_Xq22.3ia	10116	53	53.00	0.000217	53	53	53	53	53.00	0.000217
L1FLnI_Xq11.2ga	8914	53	53.00	0.000214	53	53	53	53	53.00	0.000214
L1FLnI_1p22.1i	10189	53	53.00	0.000203	53	53	53	53	53.00	0.000203
L1FLnI_5q23.2na	10006	53	53.00	0.000201	53	53	53	53	53.00	0.000201
L1FLnI_2q11.1c	10123	53	53.00	0.000186	53	53	53	53	53.00	0.000186
L1FLnI_1p21.2m	9431	53	53.00	0.000181	53	53	53	53	53.00	0.000181
L1FLnI_15q13.2c	10382	53	53.00	0.000174	53	53	53	53	53.00	0.000174
L1FLnI_15q15.3a	10026	53	53.00	0.00016	53	53	53	53	53.00	0.00016
L1FLnI_2q33.1b	9696	53	53.00	0.000129	53	53	53	53	53.00	0.000129
L1FLnI_4q28.1ka	10147	52	52.00	0.000309	52	52	52	52	52.00	0.000309
L1FLnI_12p13.31b	9100	52	52.00	0.000294	52	52	52	52	52.00	0.000294
L1FLnI_12q24.13b	8885	52	52.00	0.00025	52	52	52	52	52.00	0.00025
L1FLnI_7p14.1x	10019	52	52.00	0.000243	52	52	52	52	52.00	0.000243
L1FLnI_12p13.33c	10105	52	52.00	0.000207	52	52	52	52	52.00	0.000207
L1FLnI_13q32.1g	9479	52	52.00	0.000194	52	52	52	52	52.00	0.000194
L1FLnI_18p11.21m	10069	52	52.00	0.000182	52	52	52	52	52.00	0.000182
L1FLnI_10q22.2d	10440	52	52.00	0.000174	52	52	52	52	52.00	0.000174
L1FLnI_5q23.2ma	10046	52	52.00	0.000167	52	52	52	52	52.00	0.000167
L1FLnI_7q21.13p	10123	52	52.00	0.000151	52	52	52	52	52.00	0.000151
L1FLnI_5q35.1l	9470	51	51.00	0.000267	51	51	51	51	51.00	0.000267
L1FLnI_Xq11.1r	10160	51	51.00	0.000201	51	51	51	51	51.00	0.000201
L1FLnI_18p11.22f	9515	51	51.00	0.000194	51	51	51	51	51.00	0.000194
L1FLnI_5p14.1b	10031	51	51.00	0.000192	51	51	51	51	51.00	0.000192
L1FLnI_7p22.3	10121	51	51.00	0.000157	51	51	51	51	51.00	0.000157
L1FLnI_1q21.3c	10455	51	51.00	0.000144	51	51	51	51	51.00	0.000144
L1FLnI_9q21.12h	10125	51	51.00	0.000143	51	51	51	51	51.00	0.000143
L1FLnI_Xp11.3ja	10027	50	50.00	0.000324	50	50	50	50	50.00	0.000324
L1FLnI_9q33.3a	9994	50	50.00	0.000189	50	50	50	50	50.00	0.000189
L1FLnI_18q12.2d	10116	50	50.00	0.00018	50	50	50	50	50.00	0.00018
L1FLnI_1q32.2t	10138	50	50.00	0.000178	50	50	50	50	50.00	0.000178
L1FLnI_12p13.32f	10005	50	50.00	0.000153	50	50	50	50	50.00	0.000153
L1FLnI_1q44h	10020	50	50.00	0.000136	50	50	50	50	50.00	0.000136
L1FLnI_6p25.1e	9406	49	49.00	0.000229	49	49	49	49	49.00	0.000229
L1FLnI_4p16.2h	10026	49	49.00	0.000184	49	49	49	49	49.00	0.000184
L1FLnI_8q24.21g	10032	49	49.00	0.000171	49	49	49	49	49.00	0.000171
